author,predictor,outcome,rho_raw,ci_raw_lo,ci_raw_hi,rho_partial,ci_part_lo,ci_part_hi,n
human,parameter_count,def_checking,0.03070736875560842,0.027078190673078987,0.03448182848404337,0.013169638942098464,0.009451472825751053,0.01694779511602337,285230
human,parameter_count,def_timing,nan,nan,nan,nan,nan,nan,285230
human,parameter_count,def_function_class_object,-0.020943580028778754,-0.02431771958292088,-0.01717907159410784,-0.022057352089559053,-0.02547092504251842,-0.018341745461327774,285230
human,parameter_count,vulns_total,0.018956861321069607,0.015183933252295027,0.022657219328330935,0.00898551619149297,0.005316192153707761,0.012725822726486464,285230
human,parameter_count,vulns_high_sev,0.007452595179784234,0.0036175808083371216,0.011349903975563364,0.004441020213476968,0.0005480819455569463,0.008222325653169086,285230
human,max_nesting_depth,defects_total,0.2758249001839536,0.2723200647216022,0.27951311639779064,0.0762593411888614,0.0726933883224637,0.08041457255993133,285230
human,max_nesting_depth,def_assignment,0.11626360842568154,0.11261912232090675,0.12011509403301697,0.004660297118518813,0.0009409817543450086,0.008421174972688641,285230
human,max_nesting_depth,def_algorithm,0.269755837784158,0.26642554616191444,0.2730749530462576,0.12021884551568228,0.11675379504365008,0.12368038877287867,285230
human,max_nesting_depth,def_interface,0.11186479301896612,0.10815373090860425,0.11536415871902748,-0.0006148930897857737,-0.004482853001369426,0.0030978292506228743,285230
human,max_nesting_depth,def_checking,0.18476492718275006,0.1815871521870351,0.18791465820487674,0.06369015638839884,0.06046969025967814,0.06698838522513424,285230
human,max_nesting_depth,def_timing,nan,nan,nan,nan,nan,nan,285230
human,max_nesting_depth,def_function_class_object,0.00024583287990571326,-0.003747415886093769,0.0038028654516194496,-0.009902775918506029,-0.013741974596695673,-0.005919400530582512,285230
human,max_nesting_depth,vulns_total,0.05251326227206982,0.04868062146404028,0.05628391890301821,-0.031710214423674735,-0.035248378413886866,-0.02796232823846771,285230
human,max_nesting_depth,vulns_high_sev,0.015550768115711969,0.011903820058657222,0.019345847873887746,-0.009802893804563994,-0.013215918092345366,-0.006307251444665384,285230
human,distinct_operators,defects_total,0.3214275810809659,0.31800798250539264,0.3246671089544907,0.09883308245764988,0.09516017774245134,0.10252776508151491,285230
human,distinct_operators,def_assignment,0.15352680370521907,0.1500180428511724,0.1572226288390631,0.03167821622443531,0.028231158384843545,0.03524487733745618,285230
human,distinct_operators,def_algorithm,0.2891298582348312,0.2858570572602342,0.2923952154957008,0.11972248413223047,0.11619059566028223,0.1229644828420455,285230
human,distinct_operators,def_interface,0.13707016729488958,0.13337182624762517,0.1406376036085944,0.007267464001637533,0.0035475289710473596,0.010930500267080085,285230
human,distinct_operators,def_checking,0.21649869260104304,0.21310474002547647,0.21972950471904243,0.08542145206077943,0.08192530503208163,0.08841312851028027,285230
human,distinct_operators,def_timing,nan,nan,nan,nan,nan,nan,285230
human,distinct_operators,def_function_class_object,0.003680271513981369,0.00010883679390876765,0.007103499372002107,-0.00845965807162744,-0.012408250477024096,-0.004545037324121554,285230
human,distinct_operators,vulns_total,0.1258889993966849,0.12223499370901258,0.12951003567269137,0.05342173402208591,0.049842816264445075,0.0569683883844134,285230
human,distinct_operators,vulns_high_sev,0.02358382171699406,0.019894143599660675,0.027250492359803664,-0.005500705844849779,-0.00915527763134029,-0.00183599789377764,285230
human,distinct_operands,defects_total,0.34669357954235547,0.3433345659662412,0.3498009650252558,0.11067056028477712,0.10701792490109438,0.11400445653018673,285230
human,distinct_operands,def_assignment,0.20501305504125536,0.20119091092226293,0.20853911008936166,0.10431890264324775,0.10071958342476724,0.1075678061514819,285230
human,distinct_operands,def_algorithm,0.24001705234890727,0.23619727079567257,0.24348864503691114,0.006849181411332407,0.003215471356884914,0.01036466295214053,285230
human,distinct_operands,def_interface,0.2036497274816242,0.20027025983214433,0.20669477856541169,0.10273629037084406,0.09940910197147634,0.10617025354873907,285230
human,distinct_operands,def_checking,0.21657053488500547,0.21312956364258875,0.21993751743877657,0.06902735767920636,0.06570856550662378,0.07245459381135301,285230
human,distinct_operands,def_timing,nan,nan,nan,nan,nan,nan,285230
human,distinct_operands,def_function_class_object,-0.017626234001696075,-0.021354754924782365,-0.013711201656661754,-0.04998285077053126,-0.05432940458691264,-0.04591512074127525,285230
human,distinct_operands,vulns_total,0.14856624832469223,0.14538017599385847,0.15194297538208587,0.08624767147165033,0.08301040418737067,0.08979093053769717,285230
human,distinct_operands,vulns_high_sev,0.05693992934856178,0.05397381621149917,0.0602094468996923,0.04764348149665253,0.04475929509275889,0.05051687842613306,285230
human,total_operators,defects_total,0.347146804028441,0.3437754119278515,0.3503140907086306,0.08290915950585924,0.07909590801007778,0.0864719059567578,285230
human,total_operators,def_assignment,0.18584978688709292,0.1820152986039675,0.1896850459745187,0.05981840172933809,0.056256317322542465,0.06334267315969312,285230
human,total_operators,def_algorithm,0.2812867875583376,0.27766774132192695,0.28465709786792465,0.05928530431099176,0.05591787788364732,0.06257409665520713,285230
human,total_operators,def_interface,0.1911073778365783,0.18768428168497858,0.19419688665720022,0.07325217450846284,0.06967026142419869,0.07706102033031932,285230
human,total_operators,def_checking,0.194057465113936,0.19077866800988114,0.19732545145685595,0.00013930990918781564,-0.003338307802572403,0.003224911289804737,285230
human,total_operators,def_timing,nan,nan,nan,nan,nan,nan,285230
human,total_operators,def_function_class_object,-0.005457123966106995,-0.009241387320853518,-0.001861567750751549,-0.03808482855186314,-0.0420570571873635,-0.034112663778267896,285230
human,total_operators,vulns_total,0.1253247416854608,0.12169750651106163,0.12887475615402283,0.03713668785845898,0.03396431456567917,0.04043462927579588,285230
human,total_operators,vulns_high_sev,0.03526828710752488,0.03176189097598691,0.03889137452406968,0.005519447699387907,0.0022961346916286103,0.008882849167566422,285230
human,total_operands,defects_total,0.3335913482530367,0.3302059836647097,0.3366775035830387,0.05985515142759286,0.05615569477495453,0.06363569156231157,285230
human,total_operands,def_assignment,0.185901813723214,0.18197656664927567,0.18960796422234089,0.062249952257194444,0.05872717623482829,0.06566025258111738,285230
human,total_operands,def_algorithm,0.2571016673492084,0.2534036809563164,0.26045202206193235,0.012390846121266326,0.009061541752874514,0.01594328937234213,285230
human,total_operands,def_interface,0.19179803041236795,0.18841734132719404,0.1948774612847683,0.07608268602112474,0.0724143354725925,0.0796267993549266,285230
human,total_operands,def_checking,0.19015261889740853,0.18662391581510035,0.19370398941107903,-0.0003267595430478261,-0.004112097518194184,0.003432657596073071,285230
human,total_operands,def_timing,nan,nan,nan,nan,nan,nan,285230
human,total_operands,def_function_class_object,-0.004117205532867674,-0.007708272567352352,-0.00039416113480773916,-0.03208753989753448,-0.03650986393530135,-0.027862822216849815,285230
human,total_operands,vulns_total,0.1367913333719961,0.13351604356955063,0.14016831806051425,0.06342577226729652,0.060075582155148105,0.06669077319003772,285230
human,total_operands,vulns_high_sev,0.0453161385192551,0.04214405235476475,0.048755410404459604,0.027766031328039703,0.024953978429309298,0.03067886646517307,285230
human,halstead_v,defects_total,0.34874007010452257,0.3453818986435238,0.35178266164230315,0.08470123084612116,0.08093777321205849,0.08823532236556776,285230
human,halstead_v,def_assignment,0.19085513985772945,0.18700946805457166,0.1945518539626437,0.07106952837849802,0.06749332702290468,0.07443678622046092,285230
human,halstead_v,def_algorithm,0.27306838883487927,0.2694560595141041,0.27643883344153597,0.03737581329341236,0.03408792358581873,0.04095495508496854,285230
human,halstead_v,def_interface,0.19431580408419893,0.1909109573461577,0.19737974463387434,0.08055326259696706,0.076831494157334,0.08416116526882171,285230
human,halstead_v,def_checking,0.20065211024494198,0.19731532545973635,0.20406514784179766,0.013489123155801542,0.009848750370953565,0.016958680655986647,285230
human,halstead_v,def_timing,nan,nan,nan,nan,nan,nan,285230
human,halstead_v,def_function_class_object,-0.00508566562026657,-0.00880406997061711,-0.0013500674292764405,-0.03821845856434419,-0.042355772721033406,-0.034039019008839065,285230
human,halstead_v,vulns_total,0.13570302289838293,0.13226592021416766,0.13919681939865333,0.061040159363024246,0.05786641265731708,0.06437954839386317,285230
human,halstead_v,vulns_high_sev,0.04225196297497028,0.0390274028454092,0.045776776553034776,0.021551427856634223,0.01863527640811454,0.02458985919517734,285230
human,halstead_difficulty,defects_total,0.292900960949213,0.289565451285439,0.2963570632349729,0.028415362650246297,0.024589580897412314,0.03227159633480975,285230
human,halstead_difficulty,def_assignment,0.13799940549004228,0.13413815193619105,0.14188187098139926,-0.005795789303121225,-0.009486186510849134,-0.002152322406351541,285230
human,halstead_difficulty,def_algorithm,0.2819524362313491,0.2785946630264704,0.2853172241267987,0.09507775081272014,0.09172367020811986,0.09841064361887152,285230
human,halstead_difficulty,def_interface,0.1328264983556446,0.12935236879064646,0.13628760592178815,-0.013651560839097795,-0.017412575817978143,-0.009900372512011245,285230
human,halstead_difficulty,def_checking,0.1665527175382447,0.1630142315765252,0.1696875635737812,-0.008289059112907601,-0.011762281180952952,-0.00541286825400013,285230
human,halstead_difficulty,def_timing,nan,nan,nan,nan,nan,nan,285230
human,halstead_difficulty,def_function_class_object,0.0165702730385724,0.013189147977535969,0.020025938331445125,0.010934968703895216,0.006852330229623877,0.014737111643023182,285230
human,halstead_difficulty,vulns_total,0.10625661923075201,0.1026099550725975,0.10982217234014131,0.016200765975890936,0.012763977230799662,0.019757007436400024,285230
human,halstead_difficulty,vulns_high_sev,0.01566578884963771,0.011866143494254675,0.019554360124200657,-0.02202864701388997,-0.025323972767526903,-0.018335345615167094,285230
human,halstead_effort,defects_total,0.3396594699772467,0.3362808497194586,0.34289418633686847,0.06473655611720487,0.06092130249604239,0.06844322863472961,285230
human,halstead_effort,def_assignment,0.1774133943761406,0.17344912882055813,0.18136740051590353,0.0402790265783443,0.036519957884374836,0.0437514467058367,285230
human,halstead_effort,def_algorithm,0.28568010813153516,0.2822487754481315,0.2889400255125898,0.06977642345131602,0.06643619383280903,0.0729643566717544,285230
human,halstead_effort,def_interface,0.17681151895653152,0.17340794209635774,0.17998576471327365,0.04013071820352526,0.03624284335021713,0.04381652899098502,285230
human,halstead_effort,def_checking,0.19398217984984026,0.1905773274927834,0.19737470136903607,1.0824637000689301e-05,-0.0034879502758461602,0.003459695912925624,285230
human,halstead_effort,def_timing,nan,nan,nan,nan,nan,nan,285230
human,halstead_effort,def_function_class_object,0.0063114174290346105,0.0027177579843516843,0.009815762361043145,-0.011224831710865553,-0.015091448526424673,-0.007319450172383721,285230
human,halstead_effort,vulns_total,0.12927114263585476,0.1258075219611837,0.1326869876828668,0.04621360012423022,0.042901420368104744,0.04946526351837072,285230
human,halstead_effort,vulns_high_sev,0.03312289827901953,0.029684022982570654,0.03671561799516505,0.0006289775018720814,-0.0023605908495601714,0.00397628146058517,285230
human,mi,defects_total,-0.3378726065657895,-0.34112023932784463,-0.33437632612150286,-0.011527284269598145,-0.016086802757262954,-0.007023418707496104,285230
human,mi,def_assignment,-0.17029575026106386,-0.1739125676465278,-0.16628495088131917,0.003357676672744143,-0.0011207870713242577,0.007666191950021241,285230
human,mi,def_algorithm,-0.2758085273215394,-0.2791287408875888,-0.2722188539512373,-0.005920223634225071,-0.010335690269963085,-0.001711799279127254,285230
human,mi,def_interface,-0.1736267895830772,-0.17701650723873766,-0.1700706675953267,-0.011088795931864147,-0.015902766359588087,-0.006232732177032008,285230
human,mi,def_checking,-0.2124959891020478,-0.21589574771610942,-0.20920037562857496,-0.018545904917975548,-0.022417765475789414,-0.014500413988838789,285230
human,mi,def_timing,nan,nan,nan,nan,nan,nan,285230
human,mi,def_function_class_object,0.0071570956712311545,0.003613035603167504,0.01073747998321742,0.06974981654798264,0.06309520982885855,0.07665093771002277,285230
human,mi,vulns_total,-0.12156405279832072,-0.1250699633590048,-0.11799791918897075,-0.017545809095207962,-0.021495065507288715,-0.013177665534368136,285230
human,mi,vulns_high_sev,-0.03834571964660803,-0.04203438183287729,-0.034989415804821435,-0.011668010467182,-0.01434635259057225,-0.008442599881406646,285230
human,naturalness,defects_total,0.13272619178522554,0.1289906693421097,0.13614060090595173,0.06292939399157733,0.05932106615716055,0.06640251494334379,285230
human,naturalness,def_assignment,0.07131123483998157,0.06803063041310332,0.07511741631698649,0.034246706641345485,0.030872201599816875,0.038202052022542524,285230
human,naturalness,def_algorithm,0.15656924449903153,0.1531910861449682,0.15974678623334987,0.1015591708021137,0.09794066055658977,0.10460513013521891,285230
human,naturalness,def_interface,0.00016699275699537844,-0.0032819997831699,0.003785623678015654,-0.03965642878518204,-0.04322862810229333,-0.036128635933757654,285230
human,naturalness,def_checking,0.07620534685014249,0.07293419894138861,0.07950424849728047,0.031102291461137466,0.027679786942422385,0.03437913814152608,285230
human,naturalness,def_timing,nan,nan,nan,nan,nan,nan,285230
human,naturalness,def_function_class_object,0.0048739521696249755,0.001113727652326238,0.008420318548550004,0.0022309070545180514,-0.0013331517396486863,0.005545240198681195,285230
human,naturalness,vulns_total,0.08656737027424936,0.08320910533322978,0.09007495471746284,0.06228811712337557,0.058921360868544416,0.0657273345317186,285230
human,naturalness,vulns_high_sev,-0.0061273050326352664,-0.009254647293512845,-0.002802521077021243,-0.014357297609623423,-0.017653070939691803,-0.011001657718971035,285230
chatgpt,sample_nloc,defects_total,0.19665362106526216,0.1927461117622075,0.2001789442147335,nan,nan,nan,285202
chatgpt,sample_nloc,def_assignment,0.012339245909484672,0.008063902323873924,0.016476448461344707,nan,nan,nan,285202
chatgpt,sample_nloc,def_algorithm,0.15252207765317305,0.14899912294892245,0.15606545333800056,nan,nan,nan,285202
chatgpt,sample_nloc,def_interface,0.13257909585663974,0.1288657226497861,0.1361256144971098,nan,nan,nan,285202
chatgpt,sample_nloc,def_checking,0.13543751851431954,0.13221457448532156,0.1386472751580067,nan,nan,nan,285202
chatgpt,sample_nloc,def_timing,-0.004163957810455039,-0.006067657607213971,-0.0018588218097057854,nan,nan,nan,285202
chatgpt,sample_nloc,def_function_class_object,0.0928000170006005,0.08947837293212262,0.09601446318006769,nan,nan,nan,285202
chatgpt,sample_nloc,vulns_total,0.08938872621655782,0.08585475977845403,0.09283044306527011,nan,nan,nan,285202
chatgpt,sample_nloc,vulns_high_sev,0.04576034017529298,0.042439566021336396,0.049077037258762404,nan,nan,nan,285202
chatgpt,nloc,defects_total,0.18271378423093174,0.17901839264629457,0.18627150270039183,0.0359035329971748,0.03203958338755843,0.03974482473222025,285202
chatgpt,nloc,def_assignment,-0.0008184141038199889,-0.004749607120291991,0.003144515063417078,-0.019756477095754416,-0.023329904883052546,-0.015714789015609278,285202
chatgpt,nloc,def_algorithm,0.18019314688022986,0.17678609162064954,0.18345247763087974,0.09725302322694064,0.09412453778029575,0.10033353685193935,285202
chatgpt,nloc,def_interface,0.1398372216273441,0.1362008213440067,0.1433349718129999,0.05399267649761066,0.05054460408712809,0.05716666175009462,285202
chatgpt,nloc,def_checking,0.15852969497807293,0.15499487184703806,0.16167612308461327,0.08347277973806334,0.0805016518886668,0.08636781293377188,285202
chatgpt,nloc,def_timing,-0.00450156671522292,-0.006280873151374737,-0.002387302663617727,-0.0018768846051873916,-0.00375620031620886,-0.0004477062797143865,285202
chatgpt,nloc,def_function_class_object,-0.035869457033338104,-0.03912183282991171,-0.03259143755737162,-0.20257950149120138,-0.2070787997064228,-0.19784280125629083,285202
chatgpt,nloc,vulns_total,0.09504567609231455,0.09159666785970463,0.09856748029973793,0.037597513152059,0.034435140864144675,0.04038013910239965,285202
chatgpt,nloc,vulns_high_sev,0.045818932402400175,0.04237884871094112,0.04930580087684007,0.014111260797769793,0.011301730546094544,0.01703722759081,285202
chatgpt,ccn,defects_total,0.11218509631265507,0.1083178066265368,0.11561371521011193,0.0020096951443940776,-0.001811422691187167,0.005762208769044534,285202
chatgpt,ccn,def_assignment,-0.049516607426015165,-0.053332980765353796,-0.045638329368421104,-0.06826722777742064,-0.07167188136013744,-0.06457372817179566,285202
chatgpt,ccn,def_algorithm,0.20393291326030547,0.20000183362066568,0.20717222087696074,0.1446007721755816,0.14079788638131985,0.14808754621517958,285202
chatgpt,ccn,def_interface,0.07086091038939149,0.06681816199081235,0.07453136537289426,-0.0044807567406543215,-0.008307526191017055,-0.0006068201170089311,285202
chatgpt,ccn,def_checking,0.09326933604862045,0.08968657902389851,0.09665713475571286,0.020903958998148404,0.017670072185582725,0.024086838037821797,285202
chatgpt,ccn,def_timing,-0.005634844779681099,-0.00791781661154964,-0.0028524286776611518,-0.003982967878239501,-0.006337179056664799,-0.0014042485679763644,285202
chatgpt,ccn,def_function_class_object,-0.036762347773815776,-0.03982784740994161,-0.03361270198960745,-0.1080013755395456,-0.1112729170780282,-0.10457184349448151,285202
chatgpt,ccn,vulns_total,-0.002670794148686747,-0.006320591672754723,0.0009200273708885845,-0.06425106490061454,-0.06766287587712858,-0.06086262373723779,285202
chatgpt,ccn,vulns_high_sev,0.00019127373348313547,-0.003294659786926963,0.0038148514683799084,-0.030907924905839972,-0.03422964793140865,-0.027746148298266826,285202
chatgpt,parameter_count,defects_total,0.1436051393521519,0.14005336365648066,0.14719672321068378,0.11431541699613539,0.1105552209133048,0.11799717102584685,285202
chatgpt,parameter_count,def_assignment,0.12750266224298856,0.12372480551787308,0.13093164058139803,0.12725192731776758,0.12334493800326736,0.13069153473646936,285202
chatgpt,parameter_count,def_algorithm,0.03928153300418554,0.035860084520442724,0.042896674979793034,0.013951742366292116,0.010432086824837221,0.0174642171751099,285202
chatgpt,parameter_count,def_interface,0.07620737961990696,0.07225646882015674,0.08037945360641811,0.055144136614836935,0.05111590470307042,0.05934077644230755,285202
chatgpt,parameter_count,def_checking,0.018782107765785466,0.014955109825189194,0.022517606593351214,-0.004126722543523324,-0.007992841405806708,-0.00037399925039053325,285202
chatgpt,parameter_count,def_timing,0.0011363582124175801,-0.001921588484524283,0.0039054748180657305,0.001864366083231485,-0.0011277491639793847,0.004679119874460933,285202
chatgpt,parameter_count,def_function_class_object,0.08144745380841344,0.07813474890720871,0.08478777742168471,0.06706004797975204,0.06382588527744815,0.07033199011330252,285202
chatgpt,parameter_count,vulns_total,-0.0017517586219197182,-0.005618559635182589,0.0021527047249472447,-0.017120083850031702,-0.02107549127072852,-0.013198276633836081,285202
chatgpt,parameter_count,vulns_high_sev,0.011536139337117023,0.007793810119529143,0.015253960748809624,0.0038880704016764373,0.0001892391802288064,0.007582375676579106,285202
chatgpt,max_nesting_depth,defects_total,0.16297428011958176,0.1593181027406452,0.16628262155344992,0.06683910270041242,0.06308037683584107,0.07049705703921853,285202
chatgpt,max_nesting_depth,def_assignment,-0.0367650582959154,-0.040768071642648944,-0.03306851145476142,-0.05218166359750711,-0.05562474936823635,-0.04869878926830337,285202
chatgpt,max_nesting_depth,def_algorithm,0.17208845849099694,0.1683770321385697,0.17547663744891107,0.10680528140367498,0.10285429601143316,0.11059285627094351,285202
chatgpt,max_nesting_depth,def_interface,0.17663729620719815,0.17281492545133326,0.18007174449372879,0.12526246493585522,0.12133102556581601,0.1290491230689623,285202
chatgpt,max_nesting_depth,def_checking,0.11950546828616106,0.11588876816396528,0.12268816231591059,0.0543351440767664,0.05099750094125815,0.05763399165576586,285202
chatgpt,max_nesting_depth,def_timing,0.004693067678306314,0.002825345014514506,0.006654142787913958,0.008367870500578595,0.005826877510939497,0.01069062309582204,285202
chatgpt,max_nesting_depth,def_function_class_object,-0.046773414638987106,-0.04996972023501766,-0.043750491424287476,-0.11773713171993107,-0.12100619248713627,-0.1145027183459484,285202
chatgpt,max_nesting_depth,vulns_total,0.01837960764383091,0.01474873378592227,0.021942200190394185,-0.037082265407310286,-0.040491131448795674,-0.03379750759849447,285202
chatgpt,max_nesting_depth,vulns_high_sev,0.010325896295100204,0.006710833710682022,0.013852062710070268,-0.01782767549085038,-0.021143332107027273,-0.014489015344725869,285202
chatgpt,distinct_operators,defects_total,0.14208582141564935,0.13830557662140713,0.14572385747837013,0.014610828370781094,0.011142554666214671,0.018367401261068693,285202
chatgpt,distinct_operators,def_assignment,-0.035768061133784085,-0.03982394227312357,-0.03192384677996276,-0.059174883078016945,-0.06274343157107551,-0.05545427556400459,285202
chatgpt,distinct_operators,def_algorithm,0.1756783672359942,0.17191089657144096,0.1791566482577528,0.10030890426157756,0.09666416010338115,0.10423291398147382,285202
chatgpt,distinct_operators,def_interface,0.13093151551149268,0.12718634158528547,0.13451488172618145,0.0574053942149802,0.05375491693519661,0.06100195549394574,285202
chatgpt,distinct_operators,def_checking,0.11988820506726491,0.11642269659555697,0.12334507143221943,0.03985181377484952,0.03662096782911471,0.04291543513398148,285202
chatgpt,distinct_operators,def_timing,-0.005385569313105658,-0.007787021825397084,-0.002891303318770218,-0.003498879445626633,-0.006094249822652434,-0.0010106516378555037,285202
chatgpt,distinct_operators,def_function_class_object,-0.04641677649106659,-0.0496053120184818,-0.04315912781302119,-0.14640808655999962,-0.15057677674288072,-0.14234482954429992,285202
chatgpt,distinct_operators,vulns_total,0.06256063087734572,0.059129827671550554,0.06605697947819711,0.003805490498705045,0.000673767615562715,0.007079038774810433,285202
chatgpt,distinct_operators,vulns_high_sev,0.021932459488439842,0.018745442445647364,0.025089132784693186,-0.011641409723085269,-0.014679617764348207,-0.008617580507779698,285202
chatgpt,distinct_operands,defects_total,0.1811734856590034,0.17734123660726772,0.1852263388136635,0.06982441584666586,0.06596227004678189,0.0735994086276341,285202
chatgpt,distinct_operands,def_assignment,-0.008441600029498399,-0.012446085012233448,-0.004209217404545963,-0.022062889893723545,-0.026022446512295547,-0.018224509585964232,285202
chatgpt,distinct_operands,def_algorithm,0.08463415630908222,0.08075985863150476,0.08831653337210223,-0.02150560880683612,-0.025240324459653803,-0.017851294998662226,285202
chatgpt,distinct_operands,def_interface,0.20658906997044346,0.20355261187566823,0.2097592348955084,0.15992349865679686,0.15699340274324802,0.16300680688808938,285202
chatgpt,distinct_operands,def_checking,0.1767299090009878,0.17335863022599662,0.18006848795076064,0.1173563509734939,0.11421860992246778,0.12092447504730243,285202
chatgpt,distinct_operands,def_timing,-0.004265710786909512,-0.006843596115162454,-0.001181263517996823,-0.0020211112861944817,-0.004616776761060715,0.0007987797973007033,285202
chatgpt,distinct_operands,def_function_class_object,-0.0391928398806516,-0.04247607005230053,-0.03560234553829128,-0.134171552430246,-0.1380420111804783,-0.13030049610646124,285202
chatgpt,distinct_operands,vulns_total,0.20725224186836608,0.20391878599975577,0.21055981701109527,0.19809314817987161,0.19481629394284491,0.20107280306148356,285202
chatgpt,distinct_operands,vulns_high_sev,0.09428576630336738,0.09104615498437825,0.09745706583773758,0.08537647522668257,0.08206823966706886,0.08843169589872443,285202
chatgpt,total_operators,defects_total,0.15576037508068832,0.15203217250760456,0.15936314702215285,0.012187117266484498,0.008579318004489075,0.01594142008558524,285202
chatgpt,total_operators,def_assignment,-0.0291457117029787,-0.03343954449937128,-0.024954451423574428,-0.058298061260740344,-0.06217201713399824,-0.054238948163273175,285202
chatgpt,total_operators,def_algorithm,0.14152720035816468,0.1376605674581536,0.14517217190146667,0.041185533561974776,0.037536452947302665,0.04489760373316864,285202
chatgpt,total_operators,def_interface,0.16851134497680095,0.16517277820018722,0.17189423332765652,0.10532246830522829,0.10197725157441967,0.10849213583082161,285202
chatgpt,total_operators,def_checking,0.12134153849273242,0.1179905330613141,0.12467270577687849,0.029846278460585313,0.026759391328209342,0.032962494450170236,285202
chatgpt,total_operators,def_timing,-0.004077239401832373,-0.0062562180867497185,-0.0017444945523148287,-0.0014350705046798906,-0.00333109744779852,0.0009105433547929513,285202
chatgpt,total_operators,def_function_class_object,-0.023077233501214236,-0.026582899757350894,-0.019571590106182462,-0.14149137172617066,-0.14563889752329687,-0.13726053367614247,285202
chatgpt,total_operators,vulns_total,0.10790044640767944,0.10456743408638221,0.11114761650427704,0.061962790093644714,0.05888837547033915,0.0646870588306435,285202
